video_path,text,num_frames,height,width,flow
/data/shuaizhang/DATA/training_512_17/00028da87cc5a4c4.mp4,Room,17,512,512,12.436805725097656
/data/shuaizhang/DATA/training_512_17/0002b126b0a8a685.mp4,Room,17,512,512,1.6115995645523071
/data/shuaizhang/DATA/training_512_17/00066b3649cc07e5.mp4,Room,17,512,512,22.813180923461914
/data/shuaizhang/DATA/training_512_17/00087de44e487f80.mp4,Room,17,512,512,2.5335662364959717
/data/shuaizhang/DATA/training_512_17/00104677f98ca3c9.mp4,Room,17,512,512,5.453460693359375
/data/shuaizhang/DATA/training_512_17/001511b4a282e504.mp4,Room,17,512,512,9.836246490478516
/data/shuaizhang/DATA/training_512_17/00182dd4c74ab052.mp4,Room,17,512,512,6.615052700042725
/data/shuaizhang/DATA/training_512_17/001d7dab76c43f91.mp4,Room,17,512,512,22.405595779418945
/data/shuaizhang/DATA/training_512_17/00236fcca80c95a0.mp4,Room,17,512,512,12.443490028381348
/data/shuaizhang/DATA/training_512_17/00259da07b0dba33.mp4,Room,17,512,512,3.0779316425323486
/data/shuaizhang/DATA/training_512_17/002a9cc50fe5b6c4.mp4,Room,17,512,512,6.040831089019775
/data/shuaizhang/DATA/training_512_17/00336da5ecce4cb3.mp4,Room,17,512,512,7.559130668640137
/data/shuaizhang/DATA/training_512_17/003977c5456b561e.mp4,Room,17,512,512,6.808595180511475
/data/shuaizhang/DATA/training_512_17/003d2563b3c1023e.mp4,Room,17,512,512,3.2910380363464355
/data/shuaizhang/DATA/training_512_17/00415ec2f505e8c3.mp4,Room,17,512,512,8.753936767578125
/data/shuaizhang/DATA/training_512_17/0045483c1473d6a7.mp4,Room,17,512,512,1.5449907779693604
/data/shuaizhang/DATA/training_512_17/0048fce686bb184d.mp4,Room,17,512,512,8.4925537109375
/data/shuaizhang/DATA/training_512_17/004bd1e952dc1df8.mp4,Room,17,512,512,9.459807395935059
/data/shuaizhang/DATA/training_512_17/004daabedd090309.mp4,Room,17,512,512,4.953319072723389
/data/shuaizhang/DATA/training_512_17/00513a2e0e404c0e.mp4,Room,17,512,512,0.518979549407959
/data/shuaizhang/DATA/training_512_17/00552c0c18b00e98.mp4,Room,17,512,512,6.042325973510742
/data/shuaizhang/DATA/training_512_17/005758861029cf83.mp4,Room,17,512,512,16.875141143798828
/data/shuaizhang/DATA/training_512_17/005a62ed640d829f.mp4,Room,17,512,512,12.101490020751953
/data/shuaizhang/DATA/training_512_17/005ffc1aae84bdbf.mp4,Room,17,512,512,8.287984848022461
/data/shuaizhang/DATA/training_512_17/0065a058603dfca4.mp4,Room,17,512,512,6.8808441162109375
/data/shuaizhang/DATA/training_512_17/0068e9bba9742bde.mp4,Room,17,512,512,11.760824203491211
/data/shuaizhang/DATA/training_512_17/006d459e7f65953b.mp4,Room,17,512,512,2.6661739349365234
/data/shuaizhang/DATA/training_512_17/0071f6d0b342c75f.mp4,Room,17,512,512,3.3444416522979736
/data/shuaizhang/DATA/training_512_17/007525d507d7a6c1.mp4,Room,17,512,512,8.506772994995117
/data/shuaizhang/DATA/training_512_17/007802ba570b907f.mp4,Room,17,512,512,1.2870372533798218
/data/shuaizhang/DATA/training_512_17/007bd32591b43f68.mp4,Room,17,512,512,14.762775421142578
/data/shuaizhang/DATA/training_512_17/0081cfd790d7ad74.mp4,Room,17,512,512,1.705952525138855
/data/shuaizhang/DATA/training_512_17/00830d5bb7464fab.mp4,Room,17,512,512,7.754035472869873
/data/shuaizhang/DATA/training_512_17/0087cf27aa9e6167.mp4,Room,17,512,512,4.378677845001221
/data/shuaizhang/DATA/training_512_17/008caa6df1da0cd1.mp4,Room,17,512,512,10.105805397033691
/data/shuaizhang/DATA/training_512_17/008ec1473e4ce029.mp4,Room,17,512,512,5.303877353668213
/data/shuaizhang/DATA/training_512_17/0092c01a563523b7.mp4,Room,17,512,512,36.107418060302734
/data/shuaizhang/DATA/training_512_17/009700fcc49fe368.mp4,Room,17,512,512,2.2674615383148193
/data/shuaizhang/DATA/training_512_17/0099afa1d37142f4.mp4,Room,17,512,512,15.387219429016113
/data/shuaizhang/DATA/training_512_17/009ded7e45b6d15f.mp4,Room,17,512,512,4.3156561851501465
/data/shuaizhang/DATA/training_512_17/009ef0283740e7b3.mp4,Room,17,512,512,11.018247604370117
/data/shuaizhang/DATA/training_512_17/00a50bfbce75d465.mp4,Room,17,512,512,20.324312210083008
/data/shuaizhang/DATA/training_512_17/00a7a9c0ea61670d.mp4,Room,17,512,512,13.643888473510742
/data/shuaizhang/DATA/training_512_17/00a97cfa89150952.mp4,Room,17,512,512,2.47261643409729
/data/shuaizhang/DATA/training_512_17/00ab0ac739885029.mp4,Room,17,512,512,5.827400207519531
/data/shuaizhang/DATA/training_512_17/00ae4a6d0bd2eccc.mp4,Room,17,512,512,3.4769721031188965
/data/shuaizhang/DATA/training_512_17/00b37a5222bb6dca.mp4,Room,17,512,512,11.25037670135498
/data/shuaizhang/DATA/training_512_17/00b5cecbfd7f9a51.mp4,Room,17,512,512,4.333165168762207
/data/shuaizhang/DATA/training_512_17/00b8297bf8e2a9ba.mp4,Room,17,512,512,12.237923622131348
/data/shuaizhang/DATA/training_512_17/00bb31ba2cf05be0.mp4,Room,17,512,512,7.368457794189453
/data/shuaizhang/DATA/training_512_17/00c14be5659b7fe5.mp4,Room,17,512,512,3.036407709121704
/data/shuaizhang/DATA/training_512_17/00c4e6f642692c12.mp4,Room,17,512,512,7.509709358215332
/data/shuaizhang/DATA/training_512_17/00c7f4d292a58bd3.mp4,Room,17,512,512,2.548072099685669
/data/shuaizhang/DATA/training_512_17/00cc980718fe37cf.mp4,Room,17,512,512,5.094554901123047
/data/shuaizhang/DATA/training_512_17/00d3066d9cf11672.mp4,Room,17,512,512,7.775627613067627
/data/shuaizhang/DATA/training_512_17/00db55a7dc4058d5.mp4,Room,17,512,512,4.564958572387695
/data/shuaizhang/DATA/training_512_17/00e3a0aea2fcdff6.mp4,Room,17,512,512,7.411450386047363
/data/shuaizhang/DATA/training_512_17/00e794593ee9a202.mp4,Room,17,512,512,0.5602973699569702
/data/shuaizhang/DATA/training_512_17/00eb888adeb84cab.mp4,Room,17,512,512,11.941849708557129
/data/shuaizhang/DATA/training_512_17/00f0764e16d6b22f.mp4,Room,17,512,512,8.793607711791992
/data/shuaizhang/DATA/training_512_17/00f785f232952963.mp4,Room,17,512,512,4.8314409255981445
/data/shuaizhang/DATA/training_512_17/01042371ee0b76ac.mp4,Room,17,512,512,12.767480850219727
/data/shuaizhang/DATA/training_512_17/01093ee67cdd3998.mp4,Room,17,512,512,7.052255153656006
/data/shuaizhang/DATA/training_512_17/010faa0d0d087960.mp4,Room,17,512,512,5.771075248718262
/data/shuaizhang/DATA/training_512_17/0110f2806f35fd7c.mp4,Room,17,512,512,5.644317150115967
/data/shuaizhang/DATA/training_512_17/0117ac93ca7f4348.mp4,Room,17,512,512,9.245474815368652
/data/shuaizhang/DATA/training_512_17/011a3430ca6f8101.mp4,Room,17,512,512,3.1428985595703125
/data/shuaizhang/DATA/training_512_17/011bd92a275177b8.mp4,Room,17,512,512,3.222464084625244
/data/shuaizhang/DATA/training_512_17/012019df6ff17e30.mp4,Room,17,512,512,1.7130277156829834
